050	100	245	502	650	856	904
LB1050	Raines, Rhonda M. author	Knowledge and Practice : Investigating Factors Related to Preparing Teachers to Teach Reading / by Rhonda M. Raines	Ph.D. Florida State University 2024.	Reading	https://purl.lib.fsu.edu/diginole/Raines_fsu_0071E_18774	4
RC423	Raskin, Morgan S. author	Assessing the Effectiveness of a Training Program for Voice Quality Ratings / by Morgan S. Raskin	M.S. Florida State University 2024.	Speech therapy	https://purl.lib.fsu.edu/diginole/Raskin_fsu_0071N_18750	4
PS	Reynolds, Clarence Ernest author	Grounding out / by Clarence Ernest Reynolds	Ph.D. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Reynolds_fsu_0071E_18150	4
N85	Rhome, Danielle E. author	The Lived Experience of College Students with Bipolar Disorder as Explored through Narrative Art Making / by Danielle E. Rhome	M.S. Florida State University 2023.	Art	https://purl.lib.fsu.edu/diginole/Rhome_fsu_0071N_18182	4
NK1105	Riley, Erin K. author	Creating Community for College-Aged Generation Z through the Design of Baptist Church Interiors / by Erin K. Riley	M.F.A. Florida State University 2024.	Design	https://purl.lib.fsu.edu/diginole/Riley_fsu_0071N_18990	0
QD31.3	Ritz, Amanda J. author	Advances in Nanomaterial Engineering for Electrochemical Biosensing and Electrocatalysis Applications / by Amanda J. Ritz	Ph.D. Florida State University 2024.	Chemistry	https://purl.lib.fsu.edu/diginole/Ritz_fsu_0071E_18914	0
QH307.2	Rodriguez Garcia, Michelle author	Sarcomeric Mutation Studies to Understand the Fundamental Basis of Cardiac Muscle Regulation and Pathogenesis of Cardiomyopathies / by Michelle Rodriguez Garcia	Ph.D. Florida State University 2023.	Biology	https://purl.lib.fsu.edu/diginole/RodriguezGarcia_fsu_0071E_18303	4
QC776	Rodriguez Linera, Gabriel A. author	Photoproduction of K0K0 with the GlueX Experiment / by Gabriel A. Rodríguez Linera	Ph.D. Florida State University 2024.	Nuclear physics	https://purl.lib.fsu.edu/diginole/RodriguezLinera_fsu_0071E_18852	0
QA	Rogowski, Susan author	Parameter Estimation Techniques for Nonlinear Biological Models / by Susan Rogowski	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Rogowski_fsu_0071E_19000	0
LB14.7	Samarah, Luaye author	A Role for Sarcospan in NLRP-3 Inflammasome Activation / by Luaye Samarah	M.S. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Samarah_fsu_0071N_18464	4
QH506	Sayed, Sadia author	Understanding the Role of ATRX (Alpha-Thalassemia X-Linked Mental Retardation) in Maintenance of Chromatin Architecture / by Sadia Sayed	Ph.D. Florida State University 2024.	Molecular biology	https://purl.lib.fsu.edu/diginole/Sayed_fsu_0071E_18678	4
RC466.8	Schubert, Frederick T. author	Examining the Efficacy of the Computerized Anxiety Sensitivity Treatment in a Guided, Group Format / by Frederick T. Schubert	M.S. Florida State University 2024.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Schubert_fsu_0071N_18957	0
QA	Semrad, Ethan author	Metric and Categorical Properties of Hypergraphs with Applications to Ecological Data / by Ethan Semrad	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Semrad_fsu_0071E_18868	0
RC423	Sheahan, Korrin author	Person Centered Planning during Transition for a Young Adult Who Uses AAC / by Korrin Sheahan	M.S. Florida State University 2024.	Speech therapy	https://purl.lib.fsu.edu/diginole/Sheahan_fsu_0071N_18481	4
QC869	Shi, Shangyong author	On the Sensitivity of Precipitation Phase to Temperature / by Shangyong Shi	Ph.D. Florida State University 2024.	Meteorology	https://purl.lib.fsu.edu/diginole/Shi_fsu_0071E_18912	0
TK145	Shohan, Md Jamal Ahmed author	Smart Building Energy Management Systems Using Meta Heuristic Approach with AI-Based Load Forecasting / by Md Jamal Ahmed Shohan	Ph.D. Florida State University 2024.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Shohan_fsu_0071E_18918	4
LB2326.3	Shore, Chelsea D. author	Substance Using, Misusing, Recovery Identity Formation among College Students / by Chelsea D. Shore	Ph.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Shore_fsu_0071E_18144	4
BF	Sigel, Anika N. author	The Effects of Means Restriction on Virtual Reality Suicide / by Anika N. Sigel	M.S. Florida State University 2023.	Psychology	https://purl.lib.fsu.edu/diginole/Sigel_fsu_0071N_18282	4
QC869	Silas, Thomas Peter author	The 6 June 2020 Western U.S. Derecho / by Thomas Peter Silas	M.S. Florida State University 2024.	Meteorology	https://purl.lib.fsu.edu/diginole/Silas_fsu_0071N_18862	0
HM	Sparkman, Rachel M. author	Industrial Restructuring in Rural America : Immigrant Household Industry Participation Before and during Covid-19 / by Rachel M. Sparkman	Ph.D. Florida State University 2024.	Sociology	https://purl.lib.fsu.edu/diginole/Sparkman_fsu_0071E_18789	0
QH506	Srinivasan, Divyaa author	Chromosome Dynamics and Genome Organization in Mouse Male Meiosis : A Single Cell Analysis / by Divyaa Srinivasan	Ph.D. Florida State University 2024.	Molecular biology	https://purl.lib.fsu.edu/diginole/Srinivasan_fsu_0071E_18834	4
BF712	Stange-Bacher, Kayla E. author	Aggravation and Verbal Aggression among Low-Income Mothers and Child Internalizing Problems : A Cross-Lagged Longitudinal Study / by Kayla E. Stange-Bacher	M.S. Florida State University 2024.	Developmental psychology	https://purl.lib.fsu.edu/diginole/StangeBacher_fsu_0071N_18875	0
RC466.8	Stentz, Lauren A. author	Comorbidity and Trauma Characteristics as a Function of Chronic and Remitted PTSD : A Population-Based Study Using the Hitop Classification of Mental Disorders / by Lauren A. Stentz	Ph.D. Florida State University 2023.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Stentz_fsu_0071E_18135	4
QC	Stewart, Robert author	Massive Spin-Clock Transitions in Molecular Lanthanide Qubits / by Robert Stewart	Ph.D. Florida State University 2024.	Physics	https://purl.lib.fsu.edu/diginole/Stewart_fsu_0071E_18905	4
HE193	Taheri, Ali author	The Framework of an Infrastructure Performance Model Based on the Concepts of Civil Integrated Management (CIM) / by Ali Taheri	Ph.D. Florida State University 2024.	Transportation	https://purl.lib.fsu.edu/diginole/Taheri_fsu_0071E_18870	4
HM1001	Tawfiq, Dania author	Adult Attachment, Mindfulness, and Individual Anxiety : A Longitudinal Mediation Approach / by Dania Tawfiq	Ph.D. Florida State University 2024.	Social psychology	https://purl.lib.fsu.edu/diginole/Tawfiq_fsu_0071E_18844	0
QC776	Temanson, Eli author	Experimental Techniques to Study Low-Lying Proton Resonances in 26Si and 11C / by Eli Temanson	Ph.D. Florida State University 2023.	Nuclear physics	https://purl.lib.fsu.edu/diginole/Temanson_fsu_0071E_18300	4
P91.3	Tian, Meng author	Unveiling Gendered Stereotypes in Esports : Exploring the Influence of Stereotype Beliefs, Conformity to Masculine Norms, and Experience on Biased Perceptions of Female Gamers / by Meng Tian	Ph.D. Florida State University 2024.	Communication	https://purl.lib.fsu.edu/diginole/Tian_fsu_0071E_18946	0
P1	Timm Fulkerson, Catherine Christine author	Bilingual Kindergarters' Performance on Spanish and English Literacy Screeners : Predicting End-of-Year English Word Reading / by Catherine Christine Timm Fulkerson	Ph.D. Florida State University 2024.	Language and languages	https://purl.lib.fsu.edu/diginole/TimmFulkerson_fsu_0071E_18989	4
HV6024.5	Tomlinson, Tiffaney A. author	Prison Personnel and Workplace Social Capital / by Tiffaney A. Tomlinson	Ph.D. Florida State University 2024.	Criminology	https://purl.lib.fsu.edu/diginole/Tomlinson_fsu_0071E_18916	4
RC423	Torres-Chavarro, Michelle author	Exploring the Experiences and Job Satisfaction of SLPAs and Supervising SLPs : An Exploratory Mixed Method Design / by Michelle Torres-Chavarro	Ph.D. Florida State University 2024.	Speech therapy	https://purl.lib.fsu.edu/diginole/TorresChavarro_fsu_0071E_18896	0
QA76.27	Totakura, Varun author	A Study on Deep Learning Models for Real World Applications / by Varun Totakura	M.S. Florida State University 2024.	Computer science	https://purl.lib.fsu.edu/diginole/Totakura_fsu_0071N_18956	4
QH506	Turner, Jesse L. author	Early Replication Control Elements Are Developmentally Regulated Genetic Determinants of Replication Timing and Require Transcription Factor Activity / by Jesse L. Turner	Ph.D. Florida State University 2023.	Molecular biology	https://purl.lib.fsu.edu/diginole/Turner_fsu_0071E_18083	4
TJ	Van Stratum, Brian author	Multi-Modal Continuum Model-Based Design for Soft Robotics / by Brian Van Stratum	Ph.D. Florida State University 2024.	Mechanical engineering	https://purl.lib.fsu.edu/diginole/VanStratum_fsu_0071E_18922	0
QH506	Velez, Frank author	Development of Assays for the Identification of Virulent Enterohemorrhagic Escherichia Coli Strains / by Frank Velez	Ph.D. Florida State University 2024.	Molecular biology	https://purl.lib.fsu.edu/diginole/VELEZ_fsu_0071E_18605	0
	Ventura, Marisa author	Influence of microRNA-21 on Vascular Function Following a Long-Term Atherogenic Diet / by Marisa Ventura	M.S. Florida State University 2024.	Medical sciences	https://purl.lib.fsu.edu/diginole/Ventura_fsu_0071N_19022	4
J	Venturini, Giulia author	Strategic Candidate Selection and Minority Representation / by Giulia Venturini	Ph.D. Florida State University 2024.	Political science	https://purl.lib.fsu.edu/diginole/Venturini_fsu_0071E_18847	0
QA76.27	Voss, Daniel author	Performance Analysis and Evaluation of Reduced-Precision Computation on the Tendral Statistical Interpolation System (T-Sis) for Ocean Modeling / by Daniel Voss	Ph.D. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Voss_fsu_0071E_18173	4
P51	Vuogan, Alyssa author	The Influence of Linguistic Input Complexity and Language Learners' Individual Differences in Working Memory and Language Aptitude on Second Language Writing Performance / by Alyssa Vuogan	Ph.D. Florida State University 2024.		https://purl.lib.fsu.edu/diginole/Vuogan_fsu_0071E_18907	0
BF636	Walker, Ivey author	Career Readiness, Career Commitment, Dysfunctional Career Thoughts, and Career Locus of Control among College Student Athletes / by Ivey Walker	Ph.D. Florida State University 2024.	Counseling psychology	https://purl.lib.fsu.edu/diginole/Walker_fsu_0071E_18891	0
DT14	Walker, B. Zoe author	Obeah and Dancehall in Jamaica and Its Diasporas : Modes of Agency and Identity in Shapeshifting / by B. Zoe Walker	M.A. Florida State University 2024.		https://purl.lib.fsu.edu/diginole/Walker_fsu_0071N_18950	0
QA276.A2	Wang, Wanjing author	Biological Information Extraction by Fine-Tuning Large Language Models / by Wanjing Wang	Ph.D. Florida State University 2024.	Statistics	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_18906	0
QC173.45	Wang, Ruojun author	Non-Fermi Liquid Behavior in a Model of Fermi ARCS and Pseudogap and Supersymmetry in Quantum Hall Edges / by Ruojun Wang	Ph.D. Florida State University 2024.	Condensed matter	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_18952	0
QA276.A2	Wang, Xiaoyi author	T-Adaptive Discriminant Analysis for High-Dimensional, Heavy-Tailed, Vector and Tensor Data / by Xiaoyi Wang	Ph.D. Florida State University 2024.	Statistics	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_18977	0
QA10.92	Watford, John Mark Jr., author	A Commognitive Analysis of Two Discursive Learning Environments : Exploring Students' Discourse Regarding the Derivative Concept / by John Mark Watford, Jr.	Ph.D. Florida State University 2024.	Mathematics	https://purl.lib.fsu.edu/diginole/Watford_fsu_0071E_18881	0
TA	Wei, An-Tsun author	Process-Knowledge-Informed Combinatorial Search to Accelerate Process Discovery with Limited Experiments / by An-Tsun Wei	Ph.D. Florida State University 2024.	Engineering	https://purl.lib.fsu.edu/diginole/Wei_fsu_0071E_18809	4
HQ10	Welch, Amelia Christine author	Compassion for Couples : An Initial Evaluation of an Online Self-Compassion Training for Couples / by Amelia Christine Welch	Ph.D. Florida State University 2023.	Families	https://purl.lib.fsu.edu/diginole/Welch_fsu_0071E_18329	4
LB1028.38	West, Luke author	Dynamic Visuospatial Support for Mandarin Tone Learning in a Language-Driven Game / by Luke West	Ph.D. Florida State University 2024.	Instructional systems	https://purl.lib.fsu.edu/diginole/West_fsu_0071E_18863	0
QH541	Westphal, Grace H. author	Differences in Die-Offs : Investigating Variation in Infection Patterns and Virulence across the Landscape in an Oyster-Parasite System / by Grace H. Westphal	M.S. Florida State University 2024.	Ecology	https://purl.lib.fsu.edu/diginole/Westphal_fsu_0071N_18848	4
QC869	Wheeler, Kyle W. author	Characteristics of Mini Supercells in the Midwest / by Kyle W. Wheeler	M.S. Florida State University 2024.	Meteorology	https://purl.lib.fsu.edu/diginole/Wheeler_fsu_0071N_18933	0
HV6024.5	Whittington, Whitney author	Covid-19 and Elections as Triggers of Racially Motivated and Extremist Crime : Temporal Analyses of Hate Crime in Slovakia / by Whitney Whittington	M.A. Florida State University 2023.	Criminology	https://purl.lib.fsu.edu/diginole/Whittington_fsu_0071N_17917	4
Z665	Wibowo, Muhamad Prabu author	The Dynamics of Open Research Data Repository for Health Sciences in Universities : A Three-Paper Dissertation / by Muhamad Prabu Wibowo	Ph.D. Florida State University 2023.	Information science	https://purl.lib.fsu.edu/diginole/Wibowo_fsu_0071E_17910	4
RC466.8	Wick, Madeline Renée author	The Influence of Influencers on Appearance Comparison and Eating Disorder Risk in College Women / by Madeline Renée Wick	Ph.D. Florida State University 2024.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Wick_fsu_0071E_18838	0
QH573	Wight, Elise author	Microtubule Nucleation, Post-Translational Modifications, and Minus-End Maintenance in Drosophila Melanogaster / by Elise Wight	Ph.D. Florida State University 2023.	Cytology	https://purl.lib.fsu.edu/diginole/Wight_fsu_0071E_18256	4
P301	Wimberly, Ashleah author	A Constellation of Stories : Liminality and Transition in the Experiences of Graduate Student Instructors / by Ashleah Wimberly	Ph.D. Florida State University 2024.	Rhetoric	https://purl.lib.fsu.edu/diginole/Wimberly_fsu_0071E_18955	0
BF636	Wood, Tyler author	The Relationship between Social Norms, Social Media, and College Alcohol Outcomes / by Tyler Wood	Ph.D. Florida State University 2024.	Counseling psychology	https://purl.lib.fsu.edu/diginole/Wood_fsu_0071E_18893	0
QA76.27	Wu, Cong author	Faster yet Safer : Logging System via Fixed-Key Blockcipher / by Cong Wu	Ph.D. Florida State University 2024.	Computer science	https://purl.lib.fsu.edu/diginole/Wu_fsu_0071E_18978	0
J	Xu, Weifang author	Pride and Prejudice : The Dual Effect of Wolf-Warrior Diplomacy on Domestic and International Audiences / by Weifang Xu	Ph.D. Florida State University 2024.	Political science	https://purl.lib.fsu.edu/diginole/Xu_fsu_0071E_18888	4
JF1351	Yang, Jeonghwa author	Unveiling the Dynamics of Community Resilience / by Jeonghwa Yang	Ph.D. Florida State University 2024.	Public administration	https://purl.lib.fsu.edu/diginole/Yang_fsu_0071E_18880	4
QA276.A2	Ye, Kaizong author	Stick-Breaking Bart Models for Ordinal Regression and Conditional Density Estimation / by Kaizong Ye	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Ye_fsu_0071E_18216	4
QH323.5	Yeon, Miyeon author	Mediation Analysis in Neuroimaging and Geospatial Studies / by Miyeon Yeon	Ph.D. Florida State University 2024.	Biometry	https://purl.lib.fsu.edu/diginole/Yeon_fsu_0071E_18942	0
QH307.2	Yingling, Natalia author	Investigating Nutrient Uptake and Plankton Community Composition : A Comparative Study between Regions of the Gulf of Mexico, Eastern Indian Ocean and Southern Ocean / by Natalia Yingling	Ph.D. Florida State University 2024.	Biology	https://purl.lib.fsu.edu/diginole/Yingling_fsu_0071E_18996	0
GE40	Zhang, Yin author	Geneses and Geochemical Relationship of Forearc Basaltic Magmas in Cascadia Columbia Transect, Cascades Arc / by Yin Zhang	Ph.D. Florida State University 2024.	Geology	https://purl.lib.fsu.edu/diginole/Zhang_fsu_0071E_18688	4
QH573	Zhao, Yijing author	The Mechanism by Which Zika Virus Induces Replication Fork Stalling and Cell Cycle Arrest / by Yijing Zhao	Ph.D. Florida State University 2024.	Virology	https://purl.lib.fsu.edu/diginole/Zhao_fsu_0071E_18886	4
HM1001	Zhao, Charlene author	The Role of Construal Level in Perceptions of Distance within Social Relationships / by Charlene Zhao	Ph.D. Florida State University 2024.	Social psychology	https://purl.lib.fsu.edu/diginole/Zhao_fsu_0071E_18934	4
QP	Zheng, Xiangyu author	The Adaptations of Arterial Function and Endothelial Glycocalyx to High-Sodium Diet in Mice / by Xiangyu Zheng	Ph.D. Florida State University 2024.	Physiology	https://purl.lib.fsu.edu/diginole/Zheng_fsu_0071E_18822	4
JF1351	Zheng, Guimin author	Understanding Processes and Outcomes of Collaborative Governance in the Fields of Sustainability and Smart Cities / by Guimin Zheng	Ph.D. Florida State University 2024.	Public administration	https://purl.lib.fsu.edu/diginole/Zheng_fsu_0071E_18860	4
QH324.2	Ziegler, Kevin author	Estimating Accurate Gene Trees in the Presence of Intralocus Recombination and Genome Assembly of the Upland Chorus Frog, P. Feriarum / by Kevin Ziegler	Ph.D. Florida State University 2024.	Bioinformatics	https://purl.lib.fsu.edu/diginole/Ziegler_fsu_0071E_18991	0
P301	Ziemer, Sophia Pierina author	Perceptions, Predispositions, and Previous Experiences : College Students' Attitudes Toward Rhetoric in a Required First Year Composition Course / by Sophia Pierina Ziemer	M.A. Florida State University 2024.	Rhetoric	https://purl.lib.fsu.edu/diginole/Ziemer_fsu_0071N_18928	0
