050	100	245	502	650	856	904
LB14.7	Thompson, Anthony, author	A Black Curriculum for a Black School : A Case-Study Exploring Black Students' Attitudes Towards Culturally Sensitive Curriculum and Its Impact on Black Student Engagement / by Anthony Thompson	Ed.D. Florida State University 2022.	Education	https://purl.lib.fsu.edu/diginole/2022_Thompson_fsu_0071E_17092	0
LB2805	Thompson-Plunkett, Olivette, author	They Serve, Too! Supporting Military-Connected Children in Civilian Run Public Schools / by Olivette Thompson-Plunkett	Ed.D. Florida State University 2022.	School management and organization	https://purl.lib.fsu.edu/diginole/2022_ThompsonPlunkett_fsu_0071E_16962	0
HF5605	Tillet, Andrea, author	Revenue Recognition Comparability / by Andrea Tillet	Ph.D. Florida State University 2022.	Accounting	https://purl.lib.fsu.edu/diginole/2022_Tillet_fsu_0071E_17103	4
D101	Tobias, Taylor R. (Taylor Ryan), author	Imperial Players : Theatre, Culture, and Power in the British Empire, 1850-1950 / by Taylor R. Tobias	Ph.D. Florida State University 2022.	Theater	https://purl.lib.fsu.edu/diginole/2022_Tobias_fsu_0071E_16978	4
PS	Tommasone, Isabella, author	The Punished Woman Collects Her Body / by Isabella Tommasone	M.F.A. Florida State University 2022.	Sociology	https://purl.lib.fsu.edu/diginole/2022_Tommasone_fsu_0071N_17199	0
QC173.45	Tsang, Pak Ki Henry, author	Strongly Correlated Electronic Systems Beyond the Half-Filled Hubbard Model / by Pak Ki Henry Tsang	Ph.D. Florida State University 2022.	Condensed matter	https://purl.lib.fsu.edu/diginole/2022_Tsang_fsu_0071E_17073	4
D	Varga, Ian J. (Ian Jasper), author	Reviving the Search for Life : Astrobiology, NASA, and the Politics of Science in the Late Twentieth-Century United States / by Ian J. Varga	Ph.D. Florida State University 2022.	History	https://purl.lib.fsu.edu/diginole/2022_Varga_fsu_0071E_17010	4
LB1028.38	Verity, Erin (Erin M.), author	Effects of Application Components in Holistic Admissions Review : A Mixed Methods Study / by Erin M. Verity	Ed.D. Florida State University 2022.	Instructional systems	https://purl.lib.fsu.edu/diginole/2022_Verity_fsu_0071E_17070	0
MT40	Waddell, Luke, author	Cri De Coeur / by Luke Waddell	M.M. Florida State University 2022.	Composition (Music)	https://purl.lib.fsu.edu/diginole/2022_Waddell_fsu_0071N_17215	0
RC466.8	Walsh, Margaret Christine, author	Reward Responsiveness and Reward Valuation in Bulimic Syndromes / by Margaret Christine Walsh	M.S. Florida State University 2022.	Clinical psychology	https://purl.lib.fsu.edu/diginole/2022_Walsh_fsu_0071N_17043	0
QA	Wang, Haixu, author	A Discrete-Time Self-and Mutual-Exciting Model / by Haixu Wang	Ph.D. Florida State University 2022.	Applied mathematics	https://purl.lib.fsu.edu/diginole/2022_WANG_fsu_0071E_16875	4
LC3950	Wang, Xiaoning, author	Teaching Emergent Literacy to Preschoolers with Autism : an Exploration of Teachers' Expertise / by Xiaoning Wang	Ph.D. Florida State University 2022.	Special education	https://purl.lib.fsu.edu/diginole/2022_Wang_fsu_0071E_16968	0
QA276.A2	Wang, Ning, author	Dimension Reduction and Regression for Tensor Data and Mixture Models / by Ning Wang	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Wang_fsu_0071E_17007	0
QD31.3	Wang, Pengbo, author	Mixed-Anion Thiophosphate Fast Ion Conductors / by Pengbo Wang	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/2022_Wang_fsu_0071E_17058	4
TJ	Wang, Jingfan, author	Material and Structural Characterization of Shock Impingement on Elastic Surfaces / by Jingfan Wang	Ph.D. Florida State University 2022.	Mechanical engineering	https://purl.lib.fsu.edu/diginole/2022_Wang_fsu_0071E_17127	0
QA76.27	Warnick, Braeden (Braeden Matthew), author	Possibilistic Hierarchical Task Networks / by Braeden Warnick	M.S. Florida State University 2022.	Computer science	https://purl.lib.fsu.edu/diginole/2022_Warnick_fsu_0071N_17236	0
LB2822.75	West, Suzanne, author	Strengthening Child Care Training Curriculum and Credentialing : A Case Study of the Child Care Apprenticeship Program of Pinellas / by Suzanne West	Ed.D. Florida State University 2022.	Educational evaluation	https://purl.lib.fsu.edu/diginole/2022_West_fsu_0071E_17141	0
QH506	Westervelt, Natalia E. (Natalia Elisaveta), author	An Exploration of the NBDY Gene and the Significance of XIST for X Inactivation / by Natalia E. Westervelt	Ph.D. Florida State University 2022.	Molecular biology	https://purl.lib.fsu.edu/diginole/2022_Westervelt_fsu_0071E_17140	0
CC165	Westman, Therese (Therese Mary), author	Experiments on the Ability to Remotely Detect Submerged Precontact Archaeological Material Using a Sub-Bottom Profiler / by Therese Mary Westman	M.S. Florida State University 2022.	Archaeology	https://purl.lib.fsu.edu/diginole/2022_Westman_fsu_0071N_17242	4
	Wilhelmy, Taylor (Taylor A.), author	A Group of Individuals or a Singular Team? : Examining the Moderation Effect of Team Type on the Relationships between Previous Season Success, Team Tenure and Group Size and Cohesion over Time / by Taylor A. Wilhelmy	M.S. Florida State University 2022.	Educational psychology	https://purl.lib.fsu.edu/diginole/2022_Wilhelmy_fsu_0071N_17213	0
LB1555	Wilkins, Aja (Aja K.), author	Exclusionary Discipline : Black-White Racial Disparities in Elementary Schools in a Large District / by Aja K. Wilkins	Ed.D. Florida State University 2022.	Education, elementary	https://purl.lib.fsu.edu/diginole/2022_Wilkins_fsu_0071E_17200	0
LB2805	Williams, Inika (Inika Pierre), author	Bridging the Opportunity Gap : Implications of a School-to-College Pipeline Program on Post-Secondary Readiness for Marginalized Youth / by Inika Pierre Williams	Ed.D. Florida State University 2022.	School management and organization	https://purl.lib.fsu.edu/diginole/2022_Williams_fsu_0071E_17243	0
MT	Willmann, Thomas, author	The Perceived Value and Frequency of Vocalization Techniques in Instrumental Ensemble Rehearsals / by Thomas Willmann	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/2022_Willmann_fsu_0071E_17081	0
QA276.A2	Wu, Xiaoqiang, author	Skewed Pivot-Adaptive Modeling with Applications to Semicontinuous Outcomes / by Xiaoqiang Wu	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Wu_fsu_0071E_16823	4
LB14.7	You, Jingyi, author	Working Dragon Mothers : Motherhood and Labor Market Participation of Women Faculty with Leadership Positions in an Adult Higher Education Institution in Liaoning Dalian in China / by Jingyi You	Ph.D. Florida State University 2022.	Education	https://purl.lib.fsu.edu/diginole/2022_You_fsu_0071E_17080	0
QA276.A2	Zeng, Jing, author	High-Dimensional Methodologies for Sufficient Dimension Reduction, Discriminant Analysis, and Tensor Data / by Jing Zeng	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/2022_Zeng_fsu_0071E_16958	0
QC173.45	Zhang, Biwen, author	Strongly Correlated Insulators for High-Efficient Photovoltaics / by Biwen Zhang	Ph.D. Florida State University 2022.	Condensed matter	https://purl.lib.fsu.edu/diginole/2022_Zhang_fsu_0071E_16946	0
QC	Zheng, Wenkai, author	A Transport and Optical Study on Topological Semimetals and 2D Materials / by Wenkai Zheng	Ph.D. Florida State University 2022.	Physics	https://purl.lib.fsu.edu/diginole/2022_zheng_fsu_0071E_16974	4
QA	Zhou, Yi, author	Algorithms for Factoring Linear Recurrence Operators / by Yi Zhou	Ph.D. Florida State University 2022.	Mathematics	https://purl.lib.fsu.edu/diginole/2022_Zhou_fsu_0071E_17163	0
